"setting.idx","method","Dose 1","Dose 2","Dose 3","Dose 4","Dose 5","EN","EN.Overdose","DLT_pts","duration"
33,"ours0.total",5.82,7.52,11.24,9.65,4.06,38.29,4.06,4.98,46.69
33,"bf.s1",4.32,6.53,9.9,9.03,3.82,33.6,3.82,0,41.81
33,"bf.s2",0,0,0,0,0,0,0,0,0
33,"bf.total",4.32,6.53,9.9,9.03,3.82,33.6,3.82,5.02,41.81
33,"ours1.s1",4.57,5.54,8.25,8.19,3.9,30.45,3.9,0,32.4
33,"ours1.s2",1.81,2.44,2.77,1.44,0.35,8.81,0.35,0,10.54
33,"ours1.total",6.38,7.98,11.02,9.63,4.25,39.26,4.25,4.69,42.94
33,"ours2.s1",4.76,5.68,8.34,8.19,3.95,30.92,3.95,0,33.14
33,"ours2.s2",1.36,2.21,2.8,1.52,0.37,8.25,0.37,0,9.96
33,"ours2.total",6.12,7.89,11.13,9.71,4.32,39.18,4.32,4.65,43.1
33,"ours3.s1",4.66,5.6,8.32,8.26,4.04,30.89,4.04,0,33.02
33,"ours3.s2",0,0,0,0,0,0,0,0,0
33,"ours3.total",4.66,5.6,8.32,8.26,4.04,30.89,4.04,4.69,33.02
33,"titeet",4,5.3,11.2,7.1,2.3,29.9,2.3,4.1,35.17
33,"tite12",3.8,4.4,7.9,6.7,3.8,26.6,3.8,4.2,30.77
33,"bfet",4.25,5.97,9.49,9.23,5.4,34.35,5.4,5.53,36.1
63,"ours0.s1",5.82,7.43,10.64,8.79,3.86,36.54,3.86,0,48.62
63,"ours0.s2",0.07,0.27,0.81,1.02,0.34,2.52,0.34,0,4.05
63,"ours0.total",5.89,7.71,11.46,9.81,4.2,39.06,4.2,5.13,52.68
63,"bf.s1",4.56,7.12,10.57,9.25,3.72,35.2,3.72,0,48.66
63,"bf.s2",0,0,0,0,0,0,0,0,0
63,"bf.total",4.56,7.12,10.57,9.25,3.72,35.2,3.72,5.16,48.66
63,"ours1.s1",4.75,5.67,8.45,8.21,3.91,30.99,3.91,0,34.85
63,"ours1.s2",1.44,2.16,2.75,1.48,0.31,8.14,0.31,0,10.62
63,"ours1.total",6.19,7.84,11.2,9.69,4.22,39.13,4.22,4.73,45.47
63,"ours2.s1",4.9,5.8,8.55,8.18,3.87,31.29,3.87,0,35.45
63,"ours2.s2",1.17,2.02,2.57,1.51,0.37,7.63,0.37,0,10.17
63,"ours2.total",6.07,7.82,11.12,9.68,4.23,38.92,4.23,4.67,45.62
63,"ours3.s1",4.85,5.73,8.47,8.31,3.99,31.35,3.99,0,35.43
63,"ours3.s2",0,0,0,0,0,0,0,0,0
63,"ours3.total",4.85,5.73,8.47,8.31,3.99,31.35,3.99,4.68,35.43
63,"titeet",4,5.2,11.3,7,2.4,29.9,2.4,4.1,39.67
63,"tite12",3.7,4.3,7.8,6.8,3.9,26.5,3.9,4.3,34.79
63,"bfet",4.25,5.97,9.5,9.23,5.41,34.35,5.41,5.55,37.1
29,"ours0.s1",7.84,11.24,10.79,6.89,2.93,39.69,2.93,0,50.54
29,"ours0.s2",0.11,0.29,0.49,0.52,0.18,1.58,0.18,0,2.66
29,"ours0.total",7.95,11.52,11.28,7.41,3.11,41.27,3.11,5.48,53.2
29,"bf.s1",6.35,10.92,11.54,7.41,2.83,39.05,2.83,0,50.6
29,"bf.s2",0,0,0,0,0,0,0,0,0
29,"bf.total",6.35,10.92,11.54,7.41,2.83,39.05,2.83,5.67,50.6
29,"ours1.s1",6.53,9.42,9.71,6.63,3.18,35.47,3.18,0,41.31
29,"ours1.s2",1,1.67,1.3,0.91,0.25,5.13,0.25,0,7.33
29,"ours1.total",7.53,11.09,11.01,7.54,3.43,40.6,3.43,5.18,48.64
29,"ours2.s1",6.76,9.77,9.88,6.5,2.89,35.8,2.89,0,42.3
29,"ours2.s2",0.83,1.37,1.2,0.83,0.23,4.46,0.23,0,6.55
29,"ours2.total",7.6,11.14,11.07,7.33,3.12,40.26,3.12,5.16,48.85
29,"ours3.s1",6.72,9.81,9.76,6.65,3.14,36.08,3.14,0,42.2
29,"ours3.s2",0,0,0,0,0,0,0,0,0
29,"ours3.total",6.72,9.81,9.76,6.65,3.14,36.08,3.14,5.18,42.2
29,"titeet",4.4,10.9,8.5,4.6,1.6,30,1.6,3.9,39.29
29,"tite12",4,6.8,6.2,5.1,2.9,25,2.9,3.9,32.92
29,"bfet",5.65,9.37,10.36,7.64,4.24,37.25,4.24,5.78,43
84,"ours0.s1",5.63,7.03,8.11,10.61,8.48,39.87,-1,0,52.14
84,"ours0.s2",0.05,0.12,0.35,0.83,0.81,2.15,-1,0,3.54
84,"ours0.total",5.67,7.15,8.45,11.44,9.3,42.02,-1,3.9,55.69
84,"bf.s1",4.01,5.97,8.73,11.11,8.46,38.29,-1,0,52.39
84,"bf.s2",0,0,0,0,0,0,-1,0,0
84,"bf.total",4.01,5.97,8.73,11.11,8.46,38.29,-1,3.98,52.39
84,"ours1.s1",5.1,5.95,6.69,9.18,8.54,35.46,-1,0,42.16
84,"ours1.s2",0.38,1.01,1.76,2.01,0.92,6.07,-1,0,8.59
84,"ours1.total",5.48,6.96,8.44,11.19,9.46,41.53,-1,3.7,50.75
84,"ours2.s1",5.21,6.1,6.9,9.35,8.55,36.12,-1,0,43.19
84,"ours2.s2",0.32,0.83,1.46,1.9,0.94,5.45,-1,0,7.81
84,"ours2.total",5.53,6.93,8.36,11.26,9.49,41.57,-1,3.68,51
84,"ours3.s1",5.14,6.17,6.91,9.32,8.58,36.12,-1,0,43.12
84,"ours3.s2",0,0,0,0,0,0,-1,0,0
84,"ours3.total",5.14,6.17,6.91,9.32,8.58,36.12,-1,3.68,43.12
84,"titeet",3.5,4.2,5.3,10.1,6.9,30,-1,3.1,41.84
84,"tite12",3.5,4,4.8,8.6,6.1,27,-1,2.8,36.91
84,"bfet",3.89,5.11,6.38,8.62,9.78,33.78,-1,3.7,42.2
49,"ours0.s1",7.11,10.3,10,6.69,2.97,37.08,2.97,0,42.99
49,"ours0.s2",0.47,0.82,0.87,0.63,0.18,2.97,0.18,0,4.14
49,"ours0.total",7.59,11.12,10.87,7.32,3.16,40.05,3.16,5.27,47.14
49,"bf.s1",5.6,9.76,10.73,7.29,2.99,36.37,2.99,0,42.98
49,"bf.s2",0,0,0,0,0,0,0,0,0
49,"bf.total",5.6,9.76,10.73,7.29,2.99,36.37,2.99,5.46,42.98
49,"ours1.s1",5.62,8.24,9.14,6.57,3.16,32.72,3.16,0,35.49
49,"ours1.s2",1.86,2.59,1.63,0.91,0.25,7.25,0.25,0,8.95
49,"ours1.total",7.48,10.83,10.77,7.48,3.41,39.96,3.41,4.96,44.45
49,"ours2.s1",5.87,8.56,9.31,6.4,3.01,33.16,3.01,0,36.3
49,"ours2.s2",1.6,2.41,1.51,0.93,0.23,6.67,0.23,0,8.3
49,"ours2.total",7.47,10.97,10.82,7.34,3.24,39.84,3.24,5,44.6
49,"ours3.s1",5.79,8.5,9.15,6.53,3.19,33.16,3.19,0,36.24
49,"ours3.s2",0,0,0,0,0,0,0,0,0
49,"ours3.total",5.79,8.5,9.15,6.53,3.19,33.16,3.19,4.96,36.24
49,"titeet",4.3,11,8.7,4.4,1.5,29.9,1.5,4,35.21
49,"tite12",4.2,6.9,6.2,5,2.8,25.1,2.8,3.8,29.43
49,"bfet",5.55,9.12,10.34,7.67,4.33,37.02,4.33,5.89,40.1
23,"ours0.s1",6.01,7.75,11.12,9.1,3.79,37.78,3.79,0,51.16
23,"ours0.s2",0.03,0.13,0.56,0.84,0.27,1.83,0.27,0,3.02
23,"ours0.total",6.03,7.89,11.68,9.94,4.07,39.61,4.07,5.28,54.18
23,"bf.s1",4.65,7.38,11.17,9.56,3.64,36.4,3.64,0,51.17
23,"bf.s2",0,0,0,0,0,0,0,0,0
23,"bf.total",4.65,7.38,11.17,9.56,3.64,36.4,3.64,5.31,51.17
23,"ours1.s1",5.49,6.72,9.81,8.57,3.95,34.55,3.95,0,41.77
23,"ours1.s2",0.38,0.96,1.74,1.39,0.38,4.85,0.38,0,6.9
23,"ours1.total",5.88,7.69,11.55,9.96,4.32,39.4,4.32,4.99,48.67
23,"ours2.s1",5.62,6.93,10.04,8.63,3.78,35.01,3.78,0,42.71
23,"ours2.s2",0.32,0.8,1.49,1.31,0.38,4.29,0.38,0,6.35
23,"ours2.total",5.94,7.73,11.53,9.94,4.16,39.3,4.16,5.02,49.06
23,"ours3.s1",5.54,6.93,9.98,8.65,3.94,35.05,3.94,0,42.48
23,"ours3.s2",0,0,0,0,0,0,0,0,0
23,"ours3.total",5.54,6.93,9.98,8.65,3.94,35.05,3.94,5,42.48
23,"titeet",3.9,5.1,11.1,7.2,2.6,29.9,2.6,4.2,40.06
23,"tite12",3.7,4.3,7.8,6.7,3.9,26.4,3.9,4.3,34.99
23,"bfet",4.19,5.8,9.7,9.34,5.12,34.16,5.12,5.37,41.7
48,"ours0.s1",10.32,9.7,8.31,5.38,2.41,36.13,2.41,0,41.95
48,"ours0.s2",0.58,0.81,0.75,0.62,0.2,2.95,0.2,0,4.07
48,"ours0.total",10.9,10.51,9.06,6,2.61,39.08,2.61,5.64,46.02
48,"bf.s1",8.58,10.06,9.09,5.9,2.4,36.03,2.4,0,41.99
48,"bf.s2",0,0,0,0,0,0,0,0,0
48,"bf.total",8.58,10.06,9.09,5.9,2.4,36.03,2.4,5.8,41.99
48,"ours1.s1",8.17,8.19,7.57,5.2,2.49,31.61,2.49,0,34.59
48,"ours1.s2",2.39,2.08,1.35,0.75,0.2,6.76,0.2,0,8.4
48,"ours1.total",10.56,10.27,8.91,5.94,2.68,38.37,2.68,5.15,43
48,"ours2.s1",8.52,8.35,7.58,5.16,2.45,32.07,2.45,0,35.34
48,"ours2.s2",2.08,1.97,1.31,0.79,0.17,6.31,0.17,0,7.93
48,"ours2.total",10.6,10.32,8.89,5.95,2.62,38.38,2.62,5.24,43.27
48,"ours3.s1",8.48,8.35,7.62,5.31,2.56,32.32,2.56,0,35.55
48,"ours3.s2",0,0,0,0,0,0,0,0,0
48,"ours3.total",8.48,8.35,7.62,5.31,2.56,32.32,2.56,5.26,35.55
48,"titeet",12.1,9.2,5.6,2.4,0.7,30,0.7,4,34.23
48,"tite12",6.6,6.2,5,3.8,2.1,23.7,2.1,3.7,27.27
48,"bfet",8.79,9.8,9.28,6.74,3.69,38.31,3.69,6.43,40.7
80,"ours0.s1",7.92,10.53,9.31,6.97,4.67,39.4,-1,0,49.02
80,"ours0.s2",0.12,0.44,0.76,0.84,0.4,2.57,-1,0,4.05
80,"ours0.total",8.05,10.98,10.07,7.81,5.07,41.97,-1,5.07,53.07
80,"bf.s1",6.55,9.8,10.07,7.84,4.63,38.88,-1,0,49.23
80,"bf.s2",0,0,0,0,0,0,-1,0,0
80,"bf.total",6.55,9.8,10.07,7.84,4.63,38.88,-1,5.18,49.23
80,"ours1.s1",6.21,7.98,7.6,6.02,4.81,32.62,-1,0,36.8
80,"ours1.s2",1.23,2.44,2.07,1.65,0.44,7.83,-1,0,10.42
80,"ours1.total",7.44,10.42,9.67,7.67,5.25,40.45,-1,4.35,47.23
80,"ours2.s1",6.34,8.26,7.85,6.2,4.6,33.25,-1,0,37.86
80,"ours2.s2",1.09,2.14,1.97,1.48,0.42,7.1,-1,0,9.56
80,"ours2.total",7.43,10.4,9.82,7.68,5.03,40.35,-1,4.43,47.42
80,"ours3.s1",6.29,8.22,7.81,6.15,4.79,33.26,-1,0,37.71
80,"ours3.s2",0,0,0,0,0,0,-1,0,0
80,"ours3.total",6.29,8.22,7.81,6.15,4.79,33.26,-1,4.39,37.71
80,"titeet",5.1,11.3,7.5,4.2,1.8,29.9,-1,3.5,38.58
80,"tite12",4,6.7,6,5.1,3.4,25.2,-1,3.4,32.85
80,"bfet",5.86,8.7,9.03,7.29,6.3,37.18,-1,5.1,41
13,"ours0.s1",5.72,7.13,10.44,8.71,3.78,35.77,3.78,0,43.52
13,"ours0.s2",0.14,0.4,1.04,1.07,0.31,2.96,0.31,0,4.13
13,"ours0.total",5.86,7.53,11.47,9.78,4.09,38.73,4.09,5.06,47.65
13,"bf.s1",4.35,6.72,10.28,9.24,3.79,34.38,3.79,0,43.24
13,"bf.s2",0,0,0,0,0,0,0,0,0
13,"bf.total",4.35,6.72,10.28,9.24,3.79,34.38,3.79,5.13,43.24
13,"ours1.s1",5.04,6.06,8.96,8.3,3.98,32.33,3.98,0,35.71
13,"ours1.s2",0.89,1.74,2.33,1.48,0.31,6.75,0.31,0,8.34
13,"ours1.total",5.93,7.8,11.29,9.78,4.29,39.08,4.29,4.82,44.04
13,"ours2.s1",5.18,6.32,9.06,8.36,3.9,32.82,3.9,0,36.68
13,"ours2.s2",0.77,1.36,2.21,1.47,0.38,6.19,0.38,0,7.78
13,"ours2.total",5.95,7.68,11.27,9.83,4.28,39.01,4.28,4.82,44.46
13,"ours3.s1",5.13,6.24,9.07,8.42,3.97,32.84,3.97,0,36.57
13,"ours3.s2",0,0,0,0,0,0,0,0,0
13,"ours3.total",5.13,6.24,9.07,8.42,3.97,32.84,3.97,4.82,36.57
13,"titeet",3.9,5,11.1,7.4,2.6,30,2.6,4.3,35.59
13,"tite12",3.8,4.4,7.8,6.6,3.7,26.3,3.7,4.2,30.8
13,"bfet",4.2,5.82,9.66,9.29,5.29,34.25,5.29,5.5,38.2
50,"ours0.s1",7.44,9.81,8.72,6.7,4.77,37.45,-1,0,43.37
50,"ours0.s2",0.31,0.8,1.11,1.02,0.47,3.71,-1,0,5
50,"ours0.total",7.75,10.61,9.83,7.73,5.24,41.16,-1,4.86,48.37
50,"bf.s1",6.09,8.95,9.42,7.59,4.68,36.74,-1,0,43.25
50,"bf.s2",0,0,0,0,0,0,-1,0,0
50,"bf.total",6.09,8.95,9.42,7.59,4.68,36.74,-1,4.95,43.25
50,"ours1.s1",6.14,7.95,7.62,6.1,4.65,32.45,-1,0,35.41
50,"ours1.s2",1.18,2.45,2.15,1.59,0.43,7.79,-1,0,9.48
50,"ours1.total",7.32,10.39,9.76,7.69,5.07,40.24,-1,4.36,44.89
50,"ours2.s1",6.26,8.17,7.9,6.2,4.66,33.19,-1,0,36.47
50,"ours2.s2",1.06,2.2,2.09,1.52,0.49,7.36,-1,0,9.04
50,"ours2.total",7.32,10.37,9.99,7.72,5.15,40.55,-1,4.42,45.51
50,"ours3.s1",6.22,8.16,7.79,6.15,4.79,33.1,-1,0,36.29
50,"ours3.s2",0,0,0,0,0,0,-1,0,0
50,"ours3.total",6.22,8.16,7.79,6.15,4.79,33.1,-1,4.39,36.29
50,"titeet",5.1,11.1,7.4,4.3,1.9,29.8,-1,3.6,35.05
50,"tite12",4.1,6.7,5.9,5,3.4,25.1,-1,3.3,29.22
50,"bfet",5.86,8.73,9.07,7.31,6.29,37.27,-1,5.1,40.3
8,"ours0.s1",8.47,8.32,7.71,5.33,2.46,32.28,2.46,0,34.29
8,"ours0.s2",1.88,1.68,1.17,0.64,0.17,5.54,0.17,0,6.28
8,"ours0.total",10.35,10,8.89,5.96,2.62,37.82,2.62,5.26,40.57
8,"bf.s1",7.22,8.72,8.22,5.59,2.45,32.19,2.45,0,34.3
8,"bf.s2",0,0,0,0,0,0,0,0,0
8,"bf.total",7.22,8.72,8.22,5.59,2.45,32.19,2.45,5.32,34.3
8,"ours1.s1",6.68,7.45,7.3,5.2,2.59,29.22,2.59,0,29.89
8,"ours1.s2",3.65,2.72,1.54,0.74,0.14,8.8,0.14,0,9.69
8,"ours1.total",10.33,10.17,8.85,5.94,2.73,38.02,2.73,4.97,39.59
8,"ours2.s1",6.85,7.6,7.5,5.26,2.48,29.7,2.48,0,30.68
8,"ours2.s2",3.45,2.65,1.45,0.72,0.14,8.42,0.14,0,9.24
8,"ours2.total",10.31,10.25,8.95,5.98,2.63,38.12,2.63,4.97,39.92
8,"ours3.s1",6.92,7.62,7.4,5.28,2.61,29.84,2.61,0,30.65
8,"ours3.s2",0,0,0,0,0,0,0,0,0
8,"ours3.total",6.92,7.62,7.4,5.28,2.61,29.84,2.61,5.01,30.65
8,"titeet",12.3,9.2,5.5,2.3,0.7,30,0.7,3.9,31.03
8,"tite12",6.6,6.2,5,3.8,2,23.6,2,3.7,24.14
8,"bfet",8.51,9.83,9.4,6.84,3.97,38.55,3.97,6.59,39
10,"ours0.s1",6.31,8.24,7.84,6.19,4.66,33.24,-1,0,35.31
10,"ours0.s2",0.81,1.94,1.75,1.26,0.41,6.16,-1,0,7
10,"ours0.total",7.12,10.18,9.59,7.45,5.07,39.41,-1,4.48,42.31
10,"bf.s1",5.35,7.58,8.21,6.86,4.75,32.75,-1,0,35.2
10,"bf.s2",0,0,0,0,0,0,-1,0,0
10,"bf.total",5.35,7.58,8.21,6.86,4.75,32.75,-1,4.5,35.2
10,"ours1.s1",5.12,6.72,7.14,5.98,4.89,29.85,-1,0,30.4
10,"ours1.s2",2.15,3.38,2.43,1.6,0.41,9.97,-1,0,10.91
10,"ours1.total",7.27,10.1,9.57,7.58,5.3,39.82,-1,4.17,41.3
10,"ours2.s1",5.37,6.93,7.28,5.97,4.84,30.39,-1,0,31.06
10,"ours2.s2",1.79,3.26,2.34,1.62,0.39,9.41,-1,0,10.38
10,"ours2.total",7.17,10.19,9.62,7.59,5.23,39.8,-1,4.2,41.44
10,"ours3.s1",5.35,6.96,7.24,5.98,4.87,30.41,-1,0,31.15
10,"ours3.s2",0,0,0,0,0,0,-1,0,0
10,"ours3.total",5.35,6.96,7.24,5.98,4.87,30.41,-1,4.18,31.15
10,"titeet",5,11.5,7.7,4.1,1.7,30,-1,3.5,31.17
10,"tite12",4.1,6.7,5.9,5.1,3.3,25.1,-1,3.4,25.74
10,"bfet",5.65,8.49,9.04,7.32,6.58,37.07,-1,5.24,37.6
9,"ours0.s1",5.8,8.65,9.31,6.33,3.08,33.16,3.08,0,35.17
9,"ours0.s2",1.26,1.99,1.3,0.78,0.21,5.54,0.21,0,6.32
9,"ours0.total",7.06,10.63,10.61,7.11,3.29,38.7,3.29,4.96,41.49
9,"bf.s1",4.75,8.28,9.71,6.85,3.03,32.62,3.03,0,35.1
9,"bf.s2",0,0,0,0,0,0,0,0,0
9,"bf.total",4.75,8.28,9.71,6.85,3.03,32.62,3.03,5.07,35.1
9,"ours1.s1",4.64,7.25,8.72,6.29,3.18,30.08,3.18,0,30.4
9,"ours1.s2",3.02,3.38,1.89,0.93,0.22,9.44,0.22,0,10.33
9,"ours1.total",7.66,10.63,10.61,7.22,3.4,39.52,3.4,4.8,40.73
9,"ours2.s1",4.88,7.44,8.78,6.32,3.19,30.61,3.19,0,31.33
9,"ours2.s2",2.72,3.31,1.78,0.95,0.21,8.97,0.21,0,9.85
9,"ours2.total",7.61,10.74,10.56,7.27,3.4,39.57,3.4,4.82,41.18
9,"ours3.s1",4.8,7.39,8.81,6.4,3.21,30.62,3.21,0,31.27
9,"ours3.s2",0,0,0,0,0,0,0,0,0
9,"ours3.total",4.8,7.39,8.81,6.4,3.21,30.62,3.21,4.82,31.27
9,"titeet",4.5,11,8.7,4.4,1.4,30,1.4,4,31.32
9,"tite12",4.2,7.1,6.2,4.9,2.7,25.1,2.7,3.7,25.83
9,"bfet",5.59,9.03,10.3,7.75,4.59,37.26,4.59,5.98,37.9
70,"ours0.s1",7.7,10.38,9.1,6.79,4.65,38.62,-1,0,47.97
70,"ours0.s2",0.17,0.52,0.87,0.91,0.41,2.88,-1,0,4.51
70,"ours0.total",7.87,10.9,9.97,7.7,5.06,41.5,-1,4.94,52.48
70,"bf.s1",6.49,9.55,9.8,7.69,4.62,38.15,-1,0,47.95
70,"bf.s2",0,0,0,0,0,0,-1,0,0
70,"bf.total",6.49,9.55,9.8,7.69,4.62,38.15,-1,5.11,47.95
70,"ours1.s1",5.52,7.07,7.25,5.97,4.79,30.6,-1,0,33.79
70,"ours1.s2",1.74,3.09,2.36,1.59,0.46,9.23,-1,0,11.94
70,"ours1.total",7.26,10.16,9.61,7.56,5.25,39.84,-1,4.21,45.73
70,"ours2.s1",5.62,7.32,7.38,6.03,4.72,31.06,-1,0,34.55
70,"ours2.s2",1.64,2.94,2.31,1.56,0.43,8.88,-1,0,11.5
70,"ours2.total",7.25,10.26,9.69,7.59,5.15,39.94,-1,4.26,46.06
70,"ours3.s1",5.6,7.26,7.39,6.02,4.84,31.11,-1,0,34.58
70,"ours3.s2",0,0,0,0,0,0,-1,0,0
70,"ours3.total",5.6,7.26,7.39,6.02,4.84,31.11,-1,4.21,34.58
70,"titeet",5.2,11.6,7.6,3.9,1.7,30,-1,3.4,38.12
70,"tite12",4,6.7,6,5,3.4,25.1,-1,3.3,32.07
70,"bfet",5.66,8.47,9.02,7.31,6.55,37.01,-1,5.25,39.3
73,"ours0.s1",5.95,7.59,10.89,8.95,3.74,37.13,3.74,0,49.76
73,"ours0.s2",0.06,0.19,0.68,0.9,0.32,2.15,0.32,0,3.45
73,"ours0.total",6.01,7.78,11.58,9.84,4.07,39.28,4.07,5.2,53.22
73,"bf.s1",4.59,7.22,10.83,9.42,3.68,35.75,3.68,0,49.68
73,"bf.s2",0,0,0,0,0,0,0,0,0
73,"bf.total",4.59,7.22,10.83,9.42,3.68,35.75,3.68,5.21,49.68
73,"ours1.s1",5.17,6.16,9.03,8.34,3.86,32.55,3.86,0,37.36
73,"ours1.s2",0.81,1.6,2.24,1.42,0.35,6.43,0.35,0,8.81
73,"ours1.total",5.98,7.76,11.27,9.75,4.21,38.98,4.21,4.82,46.17
73,"ours2.s1",5.25,6.31,9.1,8.39,3.9,32.94,3.9,0,38.16
73,"ours2.s2",0.68,1.39,2.22,1.32,0.36,5.97,0.36,0,8.3
73,"ours2.total",5.93,7.7,11.31,9.71,4.26,38.91,4.26,4.88,46.46
73,"ours3.s1",5.2,6.28,9.14,8.43,3.92,32.97,3.92,0,38.2
73,"ours3.s2",0,0,0,0,0,0,0,0,0
73,"ours3.total",5.2,6.28,9.14,8.43,3.92,32.97,3.92,4.82,38.2
73,"titeet",4,5.2,11.1,7.2,2.6,30.1,2.6,4.2,40.04
73,"tite12",3.7,4.3,7.8,6.8,3.9,26.5,3.9,4.3,35.21
73,"bfet",4.22,5.83,9.66,9.28,5.27,34.26,5.27,5.5,39.3
59,"ours0.s1",7.89,11.33,10.73,6.93,2.99,39.87,2.99,0,50.77
59,"ours0.s2",0.12,0.27,0.5,0.53,0.18,1.61,0.18,0,2.69
59,"ours0.total",8.01,11.61,11.23,7.46,3.17,41.48,3.17,5.52,53.46
59,"bf.s1",6.35,10.93,11.54,7.41,2.83,39.06,2.83,0,50.62
59,"bf.s2",0,0,0,0,0,0,0,0,0
59,"bf.total",6.35,10.93,11.54,7.41,2.83,39.06,2.83,5.68,50.62
59,"ours1.s1",6.51,9.45,9.68,6.64,3.17,35.45,3.17,0,41.22
59,"ours1.s2",1.04,1.7,1.31,0.83,0.23,5.11,0.23,0,7.34
59,"ours1.total",7.55,11.15,10.99,7.47,3.4,40.56,3.4,5.18,48.57
59,"ours2.s1",6.86,9.87,9.82,6.5,2.92,35.96,2.92,0,42.23
59,"ours2.s2",0.9,1.33,1.17,0.85,0.28,4.52,0.28,0,6.55
59,"ours2.total",7.75,11.2,10.99,7.35,3.2,40.49,3.2,5.17,48.78
59,"ours3.s1",6.71,9.8,9.75,6.67,3.13,36.06,3.13,0,42.19
59,"ours3.s2",0,0,0,0,0,0,0,0,0
59,"ours3.total",6.71,9.8,9.75,6.67,3.13,36.06,3.13,5.18,42.19
59,"titeet",4.3,10.9,8.8,4.5,1.5,30,1.5,4,39.37
59,"tite12",4,6.8,6.3,5.2,3,25.3,3,3.9,33.31
59,"bfet",5.66,9.38,10.35,7.62,4.24,37.25,4.24,5.79,43
221,"ours0.s1",13.61,10.65,4.28,0.98,0.15,29.66,5.41,0,20.32
221,"ours0.s2",0,0.04,0.09,0.05,0.01,0.2,0.16,0,0.16
221,"ours0.total",13.61,10.69,4.37,1.03,0.17,29.86,5.57,6.63,20.48
221,"bf.s1",13.19,10.91,4.45,0.96,0.14,29.65,5.55,0,20.19
221,"bf.s2",0,0,0,0,0,0,0,0,0
221,"bf.total",13.19,10.91,4.45,0.96,0.14,29.65,5.55,6.68,20.19
221,"ours1.s1",13.23,10.59,4.47,1.14,0.19,29.62,5.8,0,16.52
221,"ours1.s2",0.05,0.13,0.15,0.07,0.01,0.4,0.23,0,0.32
221,"ours1.total",13.28,10.72,4.62,1.21,0.2,30.02,6.02,6.74,16.84
221,"ours2.s1",13.28,10.63,4.52,1.1,0.17,29.69,5.79,0,16.86
221,"ours2.s2",0.03,0.09,0.15,0.06,0.01,0.34,0.22,0,0.26
221,"ours2.total",13.31,10.72,4.67,1.16,0.18,30.03,6,6.75,17.12
221,"ours3.s1",13.25,10.55,4.44,1.08,0.19,29.51,5.72,0,16.75
221,"ours3.s2",0,0,0,0,0,0,0,0,0
221,"ours3.total",13.25,10.55,4.44,1.08,0.19,29.51,5.72,6.68,16.75
221,"titeet",15.6,9.4,3.7,1,0.2,29.9,4.9,6.4,16.38
221,"tite12",7.9,6.6,4.5,2.8,1.3,23.1,8.6,6.1,14.02
221,"bfet",11.58,9.82,4.67,1.3,0.29,27.67,6.26,6.09,13.5
191,"ours0.s1",13.59,10.65,4.31,0.97,0.14,29.67,5.42,0,20.26
191,"ours0.s2",0.01,0.05,0.08,0.05,0.01,0.2,0.14,0,0.16
191,"ours0.total",13.6,10.7,4.39,1.02,0.16,29.87,5.57,6.67,20.43
191,"bf.s1",13.19,10.91,4.44,0.96,0.14,29.64,5.54,0,20.14
191,"bf.s2",0,0,0,0,0,0,0,0,0
191,"bf.total",13.19,10.91,4.44,0.96,0.14,29.64,5.54,6.68,20.14
191,"ours1.s1",13.21,10.56,4.5,1.13,0.18,29.58,5.81,0,16.51
191,"ours1.s2",0.04,0.12,0.17,0.07,0.01,0.4,0.25,0,0.3
191,"ours1.total",13.25,10.68,4.67,1.2,0.19,29.99,6.06,6.74,16.82
191,"ours2.s1",13.23,10.61,4.42,1.07,0.18,29.51,5.67,0,16.81
191,"ours2.s2",0.04,0.09,0.16,0.07,0.02,0.39,0.26,0,0.29
191,"ours2.total",13.28,10.7,4.58,1.14,0.21,29.9,5.93,6.68,17.1
191,"ours3.s1",13.25,10.56,4.43,1.08,0.18,29.51,5.7,0,16.73
191,"ours3.s2",0,0,0,0,0,0,0,0,0
191,"ours3.total",13.25,10.56,4.43,1.08,0.18,29.51,5.7,6.67,16.73
191,"titeet",15.9,9.3,3.6,0.9,0.2,29.9,4.7,6.6,15.98
191,"tite12",7.9,6.5,4.4,2.8,1.2,22.8,8.4,6.1,13.29
191,"bfet",11.63,9.9,4.69,1.31,0.29,27.82,6.29,6.13,13.4
69,"ours0.s1",7.49,10.68,10.26,6.72,3.04,38.2,3.04,0,47.5
69,"ours0.s2",0.28,0.51,0.69,0.59,0.18,2.25,0.18,0,3.69
69,"ours0.total",7.77,11.2,10.95,7.31,3.23,40.45,3.23,5.38,51.2
69,"bf.s1",6.05,10.29,10.97,7.2,2.89,37.39,2.89,0,47.49
69,"bf.s2",0,0,0,0,0,0,0,0,0
69,"bf.total",6.05,10.29,10.97,7.2,2.89,37.39,2.89,5.51,47.49
69,"ours1.s1",4.94,7.57,8.88,6.29,3.13,30.81,3.13,0,34.12
69,"ours1.s2",2.69,3.24,1.79,0.94,0.2,8.85,0.2,0,11.48
69,"ours1.total",7.63,10.81,10.67,7.23,3.33,39.66,3.33,4.86,45.6
69,"ours2.s1",5.15,7.69,8.86,6.31,3.16,31.16,3.16,0,34.72
69,"ours2.s2",2.36,3.08,1.81,0.92,0.21,8.37,0.21,0,11.02
69,"ours2.total",7.51,10.77,10.66,7.22,3.36,39.53,3.36,4.84,45.74
